1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
1	0	0
1	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
1	0	0
1	0	0
0	0	0
1	0	0
1	0	0
1	0	0
0	0	0
1	0	0
1	0	0
1	0	0
1	0	0
1	0	0
0	0	0
1	0	0
0	1	0.577
0	1	0.577
1	1	0.577
1	0	0
0	1	0.577
0	0	0
0	0	0
0	0	0
0	1	0.577
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	0	0
0	1	0.577
0	0	0
0	0	0
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	0	0
1	1	0.577
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0.577
0	0	0
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
0	0	0
0	1	0.577
0	0	0
0	1	0.577
0	1	0.577
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	1	0.577
0	0	0
0	0	0
1	1	0.577
0	1	0.577
0	0	0
0	1	0.577
0	1	0.577
0	1	0.577
0	1	0.577
1	1	0.577
0	1	0.577
0	0	0
0	0	0
0	1	0.577
0	1	0.577
0	1	0.577
0	0	0
0	1	0.625
0	1	0.625
0	1	0.625
0	1	0.625
0	1	0.625
0	1	0.625
0	1	0.625
0	0	0
0	0	0
0	1	0.625
0	0	0
0	0	0
1	1	0.625
1	0	0
1	0	0
0	0	0
1	0	0
1	1	0.625
1	1	0.625
1	0	0
