1	0	1.0113926
0	0	0.8758506
0	0	0.8292382
0	0	0.7470237
0	0	0.7819196
0	0	0.5060892
0	0	0.6851118
0	0	0.28381586
0	0	0.84363616
0	0	0.61254185
0	1	1.1980305
0	1	1.139855
0	1	1.347176
0	1	1.8303998
0	1	1.5358864
0	1	1.2553145
0	0	0.7493496
0	1	1.2914864
0	0	0.38864177
0	0	0.9325119
0	0	0.5740066
0	0	1.0472201
0	0	0.8345821
0	1	1.3116719
1	1	1.3977947
1	1	1.5419914
1	1	1.432233
1	1	2.0615082
1	1	2.5632668
1	1	2.7040443
1	1	1.9815092
0	1	1.9719275
0	1	1.4491352
0	1	1.8406659
0	0	0.90606815
0	1	1.3101217
0	0	0.69681245
0	1	1.1610299
0	0	1.0090889
0	1	1.3646077
0	1	1.9237574
0	1	2.0673773
0	1	2.4846
0	1	2.4724326
0	1	2.3937829
0	1	2.1995907
0	1	2.6381598
0	1	2.6360435
0	1	1.7034276
0	1	1.7583581
0	1	1.7722164
0	1	1.5206141
0	1	1.7018356
0	1	1.6968762
0	1	1.5733216
0	1	1.3499612
0	1	1.5956849
1	0	1.0484484
0	1	1.4287292
0	0	0.96103656
0	1	1.2772934
0	0	0.7712933
0	1	1.4213454
0	1	1.5974566
0	1	1.1303178
0	1	1.6014503
0	1	1.774356
0	1	1.590319
0	1	1.4326614
0	1	1.4620113
0	0	0.98782474
0	1	1.3938854
0	0	0.31926692
0	1	1.1139346
0	0	0.23981671
0	1	1.3476071
0	0	0.8148283
0	1	1.3094978
1	1	1.7392268
0	1	2.2094836
1	1	2.2178216
1	1	2.3803978
0	1	2.565434
1	1	2.3642821
0	1	1.9357055
0	1	1.5115551
0	1	1.5399089
0	1	1.516199
0	0	0.9609895
0	1	1.1337247
0	1	1.3436369
0	0	0.6239426
0	0	1.065825
0	1	1.2291826
0	0	0.8182753
0	1	1.3564519
0	0	0.70160997
0	1	1.5148209
0	0	0.93564546
0	1	1.4636285
0	0	0.73571074
0	1	1.4123982
0	0	0.99698627
0	0	0.6518301
0	1	1.307767
0	1	1.4286984
0	0	0.9974084
0	1	1.635882
1	1	1.6059477
0	0	0.84841955
0	0	0.7161708
1	1	1.6983618
1	1	1.6155361
0	0	1.0645431
1	1	1.7330692
1	1	1.9934852
1	1	1.7026676
0	1	1.1993283
1	1	2.371864
1	1	2.2836628
1	1	1.9721355
1	1	2.2695618
1	1	2.5275617
0	1	2.0469384
1	1	2.353243
0	1	2.0760055
0	1	1.6648091
1	1	2.4287148
1	1	2.3153436
0	1	2.0216043
0	1	1.7507372
0	1	1.5843042
0	1	1.2914562
0	0	0.889733
0	0	0.9622743
0	0	0.97013336
0	0	0.58567035
0	1	1.234001
0	1	1.4191929
0	1	1.4521858
0	0	1.080676
0	0	0.99127674
0	0	0.7658404
0	0	0.93057483
0	0	0.6062653
0	0	0.33398336
0	0	0.54038763
0	0	0.40733045
0	0	0.24619623
0	0	0.60969436
0	0	0.8715551
