0	0.6911313533782959
0	0.6919638514518738
0	0.5923302173614502
0	0.5721414685249329
0	0.4711107313632965
0	0.635801374912262
0	0.49517902731895447
0	0.4719776511192322
0	0.5161280035972595
0	0.4675975739955902
0	0.49265292286872864
0	0.4632020592689514
0	0.5749495625495911
0	0.515824556350708
0	0.5466722249984741
0	0.45280367136001587
0	0.5955721735954285
0	0.5086113810539246
0	0.544888973236084
0	0.6854624152183533
0	0.46778491139411926
0	0.5031590461730957
0	0.4343670606613159
0	0.32799530029296875
0	0.41160479187965393
0	0.3490006625652313
0	0.3990955352783203
0	0.5082153677940369
0	0.4163016378879547
0	0.4551412761211395
0	0.4181203544139862
0	0.6232746243476868
0	0.5852660536766052
0	0.6418138742446899
0	0.665073812007904
1	0.7408031225204468
0	0.7378051280975342
1	0.8596609234809875
1	0.8051103949546814
0	0.7190147042274475
0	0.6417821049690247
1	0.5803745985031128
0	0.5773722529411316
0	0.5114901065826416
0	0.40658295154571533
0	0.45218145847320557
0	0.385195255279541
0	0.5697622299194336
0	0.4425780177116394
0	0.41124942898750305
0	0.46705830097198486
0	0.48391643166542053
0	0.5863767862319946
0	0.43573471903800964
0	0.5573533177375793
0	0.5053420066833496
0	0.41449666023254395
1	0.5677070617675781
1	0.6495853662490845
1	0.5814116597175598
1	0.5588029026985168
1	0.6767095327377319
1	0.6510712504386902
1	0.672857403755188
1	0.6463977098464966
0	0.7102584838867188
0	0.5236143469810486
0	0.5005714297294617
0	0.4709196090698242
0	0.43461012840270996
0	0.38970646262168884
0	0.44217076897621155
0	0.49288812279701233
0	0.4977542757987976
0	0.4434870779514313
0	0.4724492132663727
0	0.43072018027305603
1	0.6182067394256592
1	0.5718627572059631
1	0.6081669330596924
1	0.6724483966827393
0	0.6418509483337402
0	0.6824507713317871
1	0.7059188485145569
0	0.7075483202934265
1	0.7031423449516296
0	0.7183655500411987
1	0.6468357443809509
0	0.45233145356178284
1	0.5182053446769714
0	0.423769474029541
1	0.4725659489631653
0	0.49840009212493896
0	0.4699419140815735
0	0.5381426811218262
0	0.49389341473579407
0	0.5721269845962524
0	0.5725201964378357
0	0.3689582645893097
0	0.6328647136688232
0	0.582835853099823
0	0.45383137464523315
0	0.6373434066772461
0	0.5209531188011169
0	0.48866960406303406
1	0.47464123368263245
0	0.4361431300640106
1	0.49219435453414917
0	0.4167279303073883
0	0.4768875241279602
0	0.5279377698898315
0	0.43229568004608154
0	0.44482624530792236
0	0.559914231300354
0	0.5419163107872009
0	0.49777141213417053
0	0.5486940741539001
0	0.48168322443962097
0	0.5655637383460999
0	0.49654561281204224
0	0.5357193946838379
0	0.44403141736984253
0	0.3910122513771057
0	0.44571653008461
0	0.45891156792640686
0	0.3757224977016449
0	0.4691302478313446
0	0.42322883009910583
0	0.5057074427604675
0	0.6212591528892517
0	0.6030422449111938
0	0.44886961579322815
0	0.3865853250026703
0	0.40576881170272827
0	0.4592288136482239
0	0.5012537837028503
0	0.4908069372177124
0	0.5205402970314026
0	0.6525879502296448
0	0.7212982773780823
0	0.6510981321334839
0	0.5734260082244873
0	0.44888415932655334
0	0.39849331974983215
0	0.42939186096191406
0	0.4890797734260559
0	0.5309466123580933
